account_id,client_id,iban,currency,opened_at,status
2499,1265,RU24996859415184737571103,EUR,2023-11-05 08:09:04,active
2500,1265,RU25007291522146769878795,EUR,2024-05-28 20:47:24,active
2501,1265,RU25014358085584451603635,EUR,2024-10-22 21:56:16,active
2502,1266,RU25024348280973442446969,USD,2023-07-31 07:43:26,active
2503,1267,RU25034477714570512182320,USD,2025-08-03 22:36:35,active
2504,1267,RU25041205468534449542214,RUB,2022-02-06 07:25:55,active
2505,1268,RU25055192503345090861090,EUR,2022-07-26 03:27:13,active
2506,1269,RU25061135514749626540566,RUB,2024-03-21 20:41:56,active
2507,1269,RU25071053904690799371886,EUR,2023-04-16 06:25:51,closed
2508,1269,RU25089619465581824369274,EUR,2025-03-28 06:05:27,blocked
2509,1270,RU25094095496507893747312,USD,2026-01-01 09:31:20,active
2510,1271,RU25105488626849368765745,RUB,2023-05-04 07:59:17,closed
2511,1271,RU25117898650806715961206,RUB,2023-12-11 19:08:36,active
2512,1271,RU25122705200575712640696,USD,2022-08-03 07:53:05,active
2513,1272,RU25132334192354049539608,EUR,2022-05-31 00:27:53,active
2514,1273,RU25149669650466644082574,EUR,2022-05-23 18:21:25,active
2515,1273,RU25152299695583080476737,RUB,2022-08-03 00:28:00,active
2516,1274,RU25161686662851069164871,EUR,2026-01-04 22:31:30,active
2517,1274,RU25179152349558141447765,EUR,2023-11-29 22:20:20,active
2518,1274,RU25189450894626188090329,USD,2023-02-15 15:04:43,active
2519,1275,RU25193708429190353847299,USD,2022-06-13 11:28:28,active
2520,1276,RU25205013252060188730437,RUB,2024-01-26 03:21:58,active
2521,1276,RU25216330904851554290720,RUB,2025-04-25 21:57:06,active
2522,1277,RU25228660052377591335159,USD,2022-07-16 05:52:08,active
2523,1278,RU25231584478880933245789,EUR,2025-01-08 10:09:00,active
2524,1279,RU25244155971694133415174,EUR,2023-09-13 06:55:29,active
2525,1279,RU25252583441473483341584,RUB,2023-09-29 22:14:02,active
2526,1279,RU25268973759427507225478,USD,2022-11-25 04:47:43,active
2527,1280,RU25274026173146943994958,EUR,2022-10-03 22:21:07,active
2528,1280,RU25281538744247907215414,USD,2025-10-10 13:34:14,active
2529,1281,RU25292484204363135706614,EUR,2024-01-25 03:48:46,active
2530,1282,RU25302256681858961250935,RUB,2023-02-11 17:15:58,active
2531,1282,RU25319589101007241747342,EUR,2023-10-14 23:00:07,active
2532,1282,RU25321607922497916085165,RUB,2025-05-19 17:49:53,active
2533,1283,RU25337438051525854498698,EUR,2025-05-06 11:25:58,active
2534,1284,RU25341009460361145584806,USD,2022-05-23 02:07:49,active
2535,1285,RU25358528868985935653279,RUB,2022-10-04 12:19:49,active
2536,1285,RU25361745901719387001803,RUB,2024-10-17 12:23:46,active
2537,1285,RU25373097512508227826315,EUR,2025-03-07 05:59:43,active
2538,1286,RU25381404446226329214176,RUB,2022-03-24 16:56:06,active
2539,1286,RU25393895309625118775310,USD,2022-02-20 23:55:05,active
2540,1287,RU25409356845060090043679,USD,2022-01-23 20:16:24,active
2541,1287,RU25419091263630603778199,EUR,2024-12-24 10:32:15,active
2542,1287,RU25427561290204707058188,USD,2024-02-23 05:11:35,active
2543,1288,RU25438355166597772653090,EUR,2024-12-22 01:20:16,active
2544,1288,RU25446122042128466527875,USD,2024-05-31 13:26:52,active
2545,1289,RU25452212920129037835207,USD,2022-11-28 09:50:14,active
2546,1289,RU25462065918205057826390,USD,2024-07-13 13:50:30,active
2547,1289,RU25476759121651326717440,RUB,2023-10-05 05:23:59,active
2548,1290,RU25488422725209536487010,USD,2024-03-10 12:18:11,blocked
2549,1290,RU25499316682537251727928,RUB,2023-04-28 21:30:01,active
2550,1290,RU25503377941470018007766,RUB,2025-04-11 22:46:55,active
2551,1291,RU25516633394655790570324,EUR,2022-03-12 12:46:53,active
2552,1291,RU25525319047442757037744,RUB,2023-09-19 11:25:52,active
2553,1292,RU25535038457101711129152,EUR,2022-11-28 09:43:59,closed
2554,1292,RU25549036850798381991559,RUB,2023-02-02 17:37:25,active
2555,1293,RU25553518058876019862989,USD,2023-10-16 11:58:12,active
2556,1294,RU25562787084968361677673,USD,2023-11-08 09:41:54,active
2557,1294,RU25573318487547536718710,EUR,2024-07-02 20:53:31,active
2558,1294,RU25582800696746458578949,EUR,2025-10-16 02:43:45,active
2559,1295,RU25593101559202523252927,USD,2023-04-17 16:30:34,blocked
2560,1295,RU25608838110655580436979,EUR,2023-08-18 09:17:48,blocked
2561,1295,RU25611437490731209852897,RUB,2023-04-08 19:05:12,active
2562,1296,RU25623552109016244332622,USD,2023-06-03 20:08:34,active
2563,1296,RU25636717334327469062413,USD,2024-12-30 16:40:12,active
2564,1297,RU25642899922266319362006,USD,2023-07-02 11:53:11,active
2565,1297,RU25651313726554407747596,RUB,2024-05-27 00:44:03,active
2566,1298,RU25661392041037531285799,USD,2025-12-26 10:48:36,active
2567,1298,RU25671254162355100444515,USD,2024-02-06 10:42:27,active
2568,1298,RU25683154312276158786589,RUB,2024-10-31 17:21:07,closed
2569,1299,RU25695680957071093831566,USD,2022-05-10 10:56:28,closed
2570,1300,RU25702312709191636583403,EUR,2022-05-28 04:42:43,active
2571,1300,RU25715106108852079103722,EUR,2023-05-26 08:38:01,active
2572,1301,RU25722551279782201232285,EUR,2023-08-28 09:23:52,active
2573,1301,RU25734421400942417327529,EUR,2024-09-11 15:29:17,active
2574,1301,RU25749674551669844448762,USD,2025-11-29 04:52:06,active
2575,1302,RU25751762708332142762677,RUB,2024-11-26 08:43:21,active
2576,1303,RU25768322308249593669641,USD,2022-07-30 01:51:28,active
2577,1303,RU25772456450416873379437,RUB,2025-10-30 06:04:42,active
2578,1303,RU25781468306612084395567,EUR,2025-08-28 20:34:24,active
2579,1304,RU25797635978699435016949,RUB,2023-05-12 08:06:16,active
2580,1305,RU25807330863599199122377,EUR,2025-11-09 04:58:41,active
2581,1306,RU25811295061372771506806,EUR,2023-02-08 07:41:44,active
2582,1306,RU25828055741002640955239,USD,2023-11-12 12:07:24,active
2583,1306,RU25836487541641482125591,RUB,2023-11-20 02:05:01,active
2584,1307,RU25846440748987604793101,EUR,2022-03-18 22:08:43,blocked
2585,1307,RU25853126906034111394998,RUB,2024-11-13 03:12:12,active
2586,1307,RU25861089676486395769523,RUB,2024-11-01 06:12:06,active
2587,1308,RU25879945146508774930334,EUR,2023-03-24 03:39:45,blocked
2588,1308,RU25887364397576489865879,RUB,2023-04-18 08:16:11,active
2589,1309,RU25899648642337301675309,USD,2022-07-04 02:39:08,active
2590,1309,RU25905671474540363966636,USD,2022-02-18 19:53:48,active
2591,1309,RU25911664162558835237767,USD,2024-08-08 01:09:21,active
2592,1310,RU25923041882887469784433,RUB,2023-04-11 20:46:48,active
2593,1310,RU25939226389059268343366,EUR,2024-10-12 20:41:44,active
2594,1310,RU25948009441711514094493,USD,2022-09-28 16:58:25,blocked
2595,1311,RU25952351297116234375862,EUR,2025-11-13 13:15:24,active
2596,1312,RU25964759050511239604823,RUB,2023-07-16 07:57:17,active
2597,1313,RU25971177287817429607863,RUB,2024-06-03 12:33:53,blocked
2598,1313,RU25981679649463556168055,EUR,2023-09-10 22:26:32,active
2599,1314,RU25991406647697987388009,USD,2023-08-24 23:05:19,active
2600,1314,RU26005417829031668446185,RUB,2025-04-24 00:54:00,active
2601,1314,RU26017609989007345718352,EUR,2024-02-18 04:54:46,active
2602,1315,RU26026359269470395669602,USD,2024-10-25 17:03:58,active
2603,1316,RU26034621377202634236248,RUB,2023-08-06 11:50:38,active
2604,1316,RU26044026112165809254920,RUB,2024-02-02 09:28:28,active
2605,1316,RU26058641031315417105726,EUR,2022-01-13 12:07:25,active
2606,1317,RU26063352917913706925762,USD,2022-04-24 05:06:31,active
2607,1318,RU26075237018884732066376,USD,2025-10-28 07:19:52,active
2608,1319,RU26082722650645694207034,RUB,2023-01-31 18:33:27,active
2609,1319,RU26092378448037347786166,EUR,2024-10-24 14:11:20,blocked
2610,1319,RU26108895312277123785072,USD,2022-12-06 22:45:54,active
2611,1320,RU26111367402104932917289,RUB,2022-04-19 08:14:42,active
2612,1321,RU26124285083758920763504,EUR,2025-10-22 09:08:41,active
2613,1321,RU26139425776305769282429,EUR,2023-01-15 11:36:57,active
2614,1321,RU26142397034676833607109,RUB,2023-10-06 03:12:28,active
2615,1322,RU26158328691384612700353,USD,2022-05-18 07:16:41,active
2616,1323,RU26167256566378186766316,USD,2024-08-15 08:04:22,blocked
2617,1324,RU26179083891798848941710,USD,2025-12-05 15:40:46,blocked
2618,1324,RU26183981709746433583341,EUR,2024-05-23 22:14:04,active
2619,1325,RU26197797133091063877676,RUB,2025-08-30 01:21:42,active
2620,1325,RU26204645457925329153830,USD,2024-07-11 02:53:19,active
2621,1325,RU26217189218973948106809,RUB,2022-03-14 02:53:40,active
2622,1326,RU26225220367185009644014,EUR,2025-05-23 14:58:17,active
2623,1327,RU26235260679014101704412,RUB,2023-07-04 11:45:13,active
2624,1327,RU26242162904359781585531,EUR,2023-12-21 19:35:05,active
2625,1328,RU26254175166551101300389,RUB,2025-11-10 11:44:52,active
2626,1329,RU26262668808202857285439,EUR,2022-12-17 12:49:59,active
2627,1330,RU26276967843834012788543,RUB,2023-11-02 05:35:15,active
2628,1331,RU26289364716275267674770,RUB,2025-02-01 02:43:52,active
2629,1331,RU26296283615331799166887,RUB,2025-11-15 05:38:29,active
2630,1331,RU26304376142230895434968,RUB,2025-11-14 10:04:12,active
2631,1332,RU26315026282944511168830,RUB,2022-05-27 17:50:54,active
2632,1332,RU26326078398946953160469,USD,2022-11-25 10:54:19,active
2633,1332,RU26337914067136120379720,USD,2022-05-07 16:31:02,active
2634,1333,RU26347370877374325056004,RUB,2024-12-08 07:01:59,closed
2635,1333,RU26357537800266134161860,EUR,2022-05-27 07:53:43,active
2636,1334,RU26363179788841161556777,USD,2025-03-11 17:24:14,closed
2637,1335,RU26378914392039147928192,EUR,2024-04-11 01:25:31,active
2638,1335,RU26389693995162500655438,USD,2022-12-02 11:05:46,active
2639,1336,RU26392589908691097939722,USD,2024-02-29 23:00:41,blocked
2640,1337,RU26401492716598923193402,USD,2023-03-05 22:09:47,active
2641,1337,RU26412550645819090839785,EUR,2024-10-18 04:01:40,active
2642,1337,RU26421497825450216646160,RUB,2025-01-27 04:22:14,active
2643,1338,RU26432175618605184856540,USD,2024-05-06 06:13:10,active
2644,1339,RU26447110348916314673845,RUB,2025-12-10 10:56:36,active
2645,1339,RU26453558787630954431605,USD,2026-01-08 19:19:51,active
2646,1339,RU26462950028482203561527,USD,2023-03-10 00:21:08,active
2647,1340,RU26472011861514663888717,EUR,2022-07-24 13:21:08,blocked
2648,1340,RU26486556560250293207057,USD,2022-04-13 14:06:43,active
2649,1340,RU26492167060844779012277,RUB,2025-01-08 18:51:29,active
2650,1341,RU26506848022513996456064,RUB,2024-09-01 11:32:33,active
2651,1341,RU26517589122762628273808,USD,2022-11-19 21:29:40,closed
2652,1341,RU26527612599952347364464,RUB,2024-12-17 00:13:58,active
2653,1342,RU26539077926260821012081,RUB,2024-02-13 15:47:35,active
2654,1342,RU26541382113517352227893,EUR,2022-06-10 08:53:43,active
2655,1343,RU26551433819742544259221,USD,2024-02-21 21:48:19,active
2656,1344,RU26561529800879682567181,RUB,2023-01-29 17:53:04,active
2657,1344,RU26579622955611527990884,EUR,2023-06-20 01:26:35,active
2658,1345,RU26586391634637102588027,USD,2023-12-11 19:08:23,active
2659,1345,RU26598082674802821693969,RUB,2022-05-30 01:25:01,active
2660,1346,RU26606517559092867788995,RUB,2024-11-28 05:25:37,active
2661,1347,RU26617846475437949882944,EUR,2023-10-08 18:48:48,active
2662,1348,RU26628937639517882082308,EUR,2023-12-31 14:48:27,active
2663,1349,RU26632100640054060644682,EUR,2024-06-23 04:02:06,active
2664,1350,RU26648574029839314510551,EUR,2023-02-14 14:21:15,active
2665,1351,RU26652391214335359326216,USD,2022-04-14 21:29:53,active
2666,1351,RU26662093112018868294892,RUB,2024-05-31 13:31:36,active
2667,1352,RU26674743423673486060184,RUB,2024-01-27 07:00:16,active
2668,1352,RU26689944018803372081681,USD,2024-05-15 13:10:39,active
2669,1353,RU26693157050474549155124,RUB,2023-12-17 08:51:17,blocked
2670,1353,RU26706260346769065666675,RUB,2024-12-24 01:46:54,active
2671,1354,RU26713796495928724900726,USD,2025-06-03 06:04:22,active
2672,1354,RU26727050781891042067803,USD,2024-06-21 21:12:38,active
2673,1354,RU26737316698416995094249,USD,2022-02-26 04:48:14,active
2674,1355,RU26746234751388810427263,EUR,2024-07-28 07:19:38,active
2675,1355,RU26756575698199662848998,USD,2023-10-10 12:37:59,active
2676,1356,RU26762558226980576745074,RUB,2022-09-17 20:27:27,active
2677,1356,RU26773725669774945503904,RUB,2023-08-22 14:31:45,active
2678,1357,RU26782267710379670889299,USD,2023-02-02 06:10:19,active
2679,1358,RU26793956657156000544242,EUR,2023-06-18 15:27:11,blocked
2680,1358,RU26805747150492451117238,RUB,2023-02-19 01:53:33,active
2681,1358,RU26817778737531130686881,RUB,2025-08-13 15:54:09,active
2682,1359,RU26827824421782126865382,EUR,2024-07-11 22:20:40,blocked
2683,1359,RU26833214550797729156862,RUB,2024-08-25 10:43:21,blocked
2684,1360,RU26847069117148451220027,EUR,2023-04-29 07:56:59,blocked
2685,1360,RU26853034704860275792857,USD,2024-07-22 06:53:35,active
2686,1360,RU26862235728031208317058,RUB,2022-11-09 06:18:54,active
2687,1361,RU26874372371929084402553,RUB,2023-03-14 15:47:06,blocked
2688,1361,RU26883074454876970069532,EUR,2024-11-01 16:46:01,active
2689,1361,RU26898519229825056866886,RUB,2023-01-17 09:44:42,active
2690,1362,RU26907515443793274387708,RUB,2025-06-10 14:36:16,active
2691,1363,RU26911258156823613921339,USD,2025-08-10 20:23:18,active
2692,1363,RU26928965000647108649333,USD,2023-08-04 18:35:14,closed
2693,1364,RU26937227062910666909818,EUR,2025-04-24 03:26:21,active
2694,1364,RU26946412519231252110971,USD,2023-02-22 04:45:14,active
2695,1365,RU26958121261160909001564,USD,2025-10-22 04:49:49,active
2696,1365,RU26969734435933436481430,EUR,2026-01-04 11:56:50,blocked
2697,1365,RU26974419277630053293046,RUB,2022-11-06 16:59:24,active
2698,1366,RU26984566301859421188781,USD,2024-01-04 12:26:58,closed
2699,1366,RU26999875421520778685423,EUR,2025-12-17 13:24:09,active
2700,1366,RU27003585838773013839679,RUB,2025-06-07 11:09:43,active
2701,1367,RU27011204076407745434630,USD,2022-05-03 20:15:57,active
2702,1368,RU27029534321853638941151,EUR,2024-12-19 21:40:59,blocked
2703,1368,RU27031807398861068781122,USD,2025-07-26 23:40:42,blocked
2704,1368,RU27042315210200815227499,USD,2025-06-19 16:40:34,active
2705,1369,RU27054662369441579795409,EUR,2025-05-06 19:51:57,blocked
2706,1369,RU27068871673592233275672,RUB,2023-04-15 06:37:17,active
2707,1370,RU27073209895248589445680,USD,2022-01-22 01:02:25,active
2708,1371,RU27082674896642236782585,RUB,2025-04-21 21:39:48,active
2709,1371,RU27099795932779845926664,USD,2023-08-21 18:36:22,active
2710,1372,RU27108310800135820190130,RUB,2024-10-07 18:33:18,active
2711,1372,RU27112073083378955928001,USD,2025-10-25 20:18:02,active
2712,1373,RU27127626018061896341534,USD,2025-04-21 15:23:48,active
2713,1373,RU27133029240670377697675,EUR,2025-06-11 15:49:25,active
2714,1374,RU27149369844623451318432,RUB,2025-04-11 15:36:25,active
2715,1374,RU27156954761945318855304,RUB,2024-11-23 09:12:09,blocked
2716,1374,RU27165896044867851744251,USD,2024-12-02 01:34:08,active
2717,1375,RU27174397524409438936283,RUB,2025-11-29 18:51:37,active
2718,1375,RU27189601089605255090813,RUB,2025-02-07 20:15:05,active
2719,1376,RU27198523001679996587845,RUB,2023-03-13 06:53:46,active
2720,1376,RU27209201239289067308381,RUB,2024-10-19 01:50:14,active
2721,1376,RU27213463187152943430731,USD,2025-11-08 04:17:44,active
2722,1377,RU27222036970977100147426,USD,2024-10-07 11:54:26,active
2723,1377,RU27236977711211152948733,RUB,2024-02-12 09:42:30,active
2724,1377,RU27245879502881847653696,RUB,2025-12-21 13:03:08,active
2725,1378,RU27252361258148182283867,EUR,2025-05-22 12:37:02,active
2726,1378,RU27262218009743058377294,USD,2022-12-12 17:48:07,blocked
2727,1379,RU27272736763520732624168,USD,2023-10-30 22:37:06,active
2728,1379,RU27289402738611104388713,RUB,2022-10-30 21:21:05,active
2729,1379,RU27298039204862404121358,RUB,2022-04-07 05:29:31,active
2730,1380,RU27305052089162353657051,RUB,2024-12-23 19:48:26,active
2731,1380,RU27319633545586533291156,RUB,2025-12-19 11:28:25,active
2732,1380,RU27321335422184210984235,EUR,2023-07-25 20:55:56,active
2733,1381,RU27337728341336834788312,EUR,2025-12-01 08:58:30,active
2734,1382,RU27347111111798403805016,USD,2022-04-13 01:56:33,active
2735,1383,RU27353091022902573298947,EUR,2022-07-06 06:45:31,active
2736,1384,RU27364670865296552896165,RUB,2024-12-11 10:48:14,active
2737,1384,RU27375559824202801836676,EUR,2024-04-01 21:46:40,active
2738,1384,RU27382827293952569684372,RUB,2022-09-13 12:11:59,blocked
2739,1385,RU27395778605722570587704,EUR,2024-08-24 22:02:07,active
2740,1385,RU27406542629053352879250,EUR,2025-04-19 19:10:32,active
2741,1386,RU27415470012067669031283,EUR,2022-10-17 16:44:25,active
2742,1386,RU27424445195993666638922,RUB,2025-05-03 01:06:25,active
2743,1386,RU27432966502688381310409,EUR,2024-08-13 22:39:57,active
2744,1387,RU27448109908492776321412,EUR,2022-08-19 11:12:34,active
2745,1388,RU27455816559866409934961,RUB,2022-12-19 09:11:13,active
2746,1388,RU27464353531098973760420,RUB,2024-07-26 08:00:00,active
2747,1389,RU27474265431748374684743,RUB,2024-12-09 17:25:36,active
2748,1389,RU27481803425891417074751,USD,2022-12-17 07:19:05,active
2749,1390,RU27491845211666766894499,USD,2023-06-28 17:14:47,closed
2750,1390,RU27505717299625208966686,USD,2025-11-10 14:14:58,active
2751,1390,RU27519850829922763316489,USD,2022-10-19 04:10:42,active
2752,1391,RU27528872518350955051251,RUB,2025-04-02 14:17:57,active
2753,1392,RU27532149981936610697491,RUB,2023-08-16 01:40:03,active
2754,1393,RU27549782035503389540851,EUR,2023-09-08 19:49:20,active
2755,1394,RU27556167123617397499107,EUR,2022-12-12 06:30:16,active
2756,1394,RU27569888171593796333334,EUR,2024-09-08 23:08:31,blocked
2757,1394,RU27579513567902090870042,EUR,2025-08-27 10:57:54,active
2758,1395,RU27584712750397514024714,USD,2025-03-29 19:05:22,active
2759,1395,RU27593422570332246629958,USD,2024-01-14 06:53:31,active
2760,1395,RU27607371981985273763121,RUB,2022-07-23 12:56:01,active
2761,1396,RU27611155758090684449941,EUR,2022-08-09 00:30:46,blocked
2762,1397,RU27624192265500321807770,USD,2022-06-14 20:50:04,active
2763,1397,RU27632423009468885119454,EUR,2024-05-20 06:15:28,closed
2764,1397,RU27648934243219194196042,EUR,2025-01-19 08:55:45,active
2765,1398,RU27651527207099884625879,USD,2022-10-05 12:06:54,active
2766,1399,RU27662946717520617053732,EUR,2022-10-12 08:14:36,active
2767,1399,RU27678684139979022509546,USD,2023-08-01 05:54:09,active
2768,1400,RU27688886754081204681153,RUB,2025-05-12 18:35:58,active
2769,1400,RU27694660016134037746197,RUB,2024-10-03 06:01:49,active
2770,1400,RU27708633937419968133479,USD,2024-11-28 01:13:18,active
